,OPE ID,School,State_x,Zip Code,School Type,FEDERAL WORK Recipients,FEDERAL WORK $ Federal Award, FEDERAL WORK Disbursements,PERKINS LOAN Recipients,PERKINS LOAN $ Federal Award,PERKINS LOAN Disbursements,FEDERAL SUPPLEMENTAL Recipients,FEDERAL SUPPLEMENTAL $ Federal Award,FEDERAL SUPPLEMENTAL Disbursements,State_y,Region,CITY,STABBR,COSTT4_A
3341,343100,converse college,SC,29302-1931     ,Private/Non-Profit,85,81097,108368,71,0,176748,44,52093,52093,SC,Region 1,Spartanburg,SC,39041.0
3342,536300,denmark technical college,SC,29042-0000     ,Public,234,262233,219553,0,0,0,123,113596,100718,SC,Region 4,Denmark,SC,11669.0
3343,343200,erskine college,SC,29639-0000     ,Private/Non-Profit,151,73944,95983,58,0,167025,49,48370,64493,SC,Region 1,Due West,SC,43128.0
3344,399000,florence - darlington technical college,SC,29501-1251     ,Public,64,228498,195792,1,0,5500,698,232552,269806,SC,Region 3,Florence,SC,11806.0
3345,492400,forrest college,SC,29624-2405     ,Proprietary,8,9350,14672,4,0,8900,27,11393,11160,SC,Region 1,Anderson,SC,21995.0
3346,922600,francis marion university,SC,29506-0000     ,Public,232,145692,211291,131,0,248959,119,113844,151792,SC,Region 3,Florence,SC,23428.0
3348,399100,greenville technical college,SC,29607-2439     ,Public,100,447961,311143,0,0,0,875,430972,547604,SC,Region 1,Greenville,SC,12887.0
3349,492500,horry - georgetown technical college,SC,29526-9521     ,Public,105,251750,237304,0,0,0,278,248057,233993,SC,Region 3,Conway,SC,12169.0
3350,343500,lander university,SC,29649-2099     ,Public,164,121439,161919,108,0,221366,296,97738,121557,SC,Region 1,Greenwood,SC,23127.0
3351,343600,limestone college,SC,29340-3799     ,Private/Non-Profit,104,127523,129818,2,0,3400,179,149938,148790,SC,Region 1,Gaffney,SC,33682.0
3352,343800,medical university of south carolina,SC,29425-0100     ,Public,187,350000,504878,677,0,913069,25,19467,25956,SC,Region 4,Greenville,SC,31374.0
3353,399300,midlands technical college,SC,29170-2199     ,Public,141,447502,395535,0,0,0,369,417600,397714,SC,Region 2,West Columbia,SC,11205.0
3354,343900,morris college,SC,29150-3599     ,Private/Non-Profit,315,407079,263757,8,0,5650,436,313967,415290,SC,Region 3,Sumter,SC,19993.0
3355,344000,newberry college,SC,29108-2197     ,Private/Non-Profit,69,93110,47647,62,0,168601,194,77667,100944,SC,Region 1,Newberry,SC,37157.0
3356,344100,north greenville university,SC,29688-1892     ,Private/Non-Profit,149,55997,117737,0,0,0,97,55477,495588,SC,Region 1,Tigerville,SC,28526.0
3357,760200,northeastern technical college,SC,29520-7015     ,Public,26,58511,51102,0,0,0,117,38242,36421,SC,Region 3,Cheraw,SC,16004.0
3358,681500,orangeburg - calhoun technical college,SC,29118-8299     ,Public,76,134260,126847,0,0,0,271,145749,139032,SC,Region 2,Orangeburg,SC,12185.0
3359,399200,piedmont technical college,SC,29648-1467     ,Public,89,197903,204580,0,0,0,276,189294,207177,SC,Region 1,Greenwood,SC,12862.0
3360,344500,presbyterian college,SC,29325-2503     ,Private/Non-Profit,184,129600,175241,53,0,38600,135,72131,104555,SC,Region 1,Clinton,SC,43652.0
3362,344600,south carolina state university,SC,29117-4427     ,Public,183,387396,355545,120,0,170500,675,702139,677469,SC,Region 4,Orangeburg,SC,25281.0
3365,342200,southern wesleyan university,SC,29630-1020     ,Private/Non-Profit,124,99399,119096,37,0,156981,179,98631,139333,SC,Region 1,Central,SC,29772.0
3366,399400,spartanburg community college,SC,29305-4386     ,Public,54,179743,156489,0,0,0,282,175649,183787,SC,Region 1,Spartanburg,SC,12239.0
3367,344700,spartanburg methodist college,SC,29301-5899     ,Private/Non-Profit,86,72269,95364,2,0,4000,45,39521,52695,SC,Region 1,Spartanburg,SC,23115.0
3370,991000,technical college of the lowcountry - beaufort campus,SC,29902-5441     ,Public,61,131448,118895,0,0,0,287,160839,159150,SC,Region 4,Beaufort,SC,9576.0
3371,492600,tri-county technical college,SC,29670-9133     ,Public,99,168442,137054,0,0,0,181,157314,147517,SC,Region 1,Pendleton,SC,14803.0
3372,492000,trident technical college,SC,29423-8067     ,Public,167,480718,441743,0,0,0,364,413899,421288,SC,Region 4,Charleston,SC,11046.0
3373,344900,university of south carolina - aiken,SC,29801-6399     ,Public,56,81381,81504,44,0,104777,141,96943,130591,SC,Region 1,Aiken,SC,18075.0
3373,344900,university of south carolina - aiken,SC,29801-6399     ,Public,56,81381,81504,44,0,104777,141,96943,130591,SC,Region 1,Union,SC,16516.0
3374,345000,university of south carolina - beaufort,SC,29909-4602     ,Public,22,50000,41815,0,0,0,115,60145,75181,SC,Region 4,Bluffton,SC,19198.0
3375,344800,university of south carolina - columbia,SC,29208-3999     ,Public,591,1340173,1259663,822,0,2210969,646,545824,943923,SC,Region 2,Columbia,SC,23064.0
3377,695100,university of south carolina upstate,SC,29303-9972     ,Public,81,173838,128295,68,0,138473,541,151051,243138,SC,Region 1,Lancaster,SC,16871.0
3377,695100,university of south carolina upstate,SC,29303-9972     ,Public,81,173838,128295,68,0,138473,541,151051,243138,SC,Region 1,Allendale,SC,19197.0
3377,695100,university of south carolina upstate,SC,29303-9972     ,Public,81,173838,128295,68,0,138473,541,151051,243138,SC,Region 1,Sumter,SC,17379.0
3377,695100,university of south carolina upstate,SC,29303-9972     ,Public,81,173838,128295,68,0,138473,541,151051,243138,SC,Region 1,Spartanburg,SC,20326.0
3377,695100,university of south carolina upstate,SC,29303-9972     ,Public,81,173838,128295,68,0,138473,541,151051,243138,SC,Region 1,Columbia,SC,23098.0
3378,345500,voorhees college,SC,29042-0000     ,Private/Non-Profit,121,366307,232773,0,0,0,220,418060,509636,SC,Region 4,Denmark,SC,19876.0
3380,932200,williamsburg technical college,SC,29556-4197     ,Public,35,50000,50594,0,0,0,65,23992,22850,SC,Region 3,Kingstree,SC,14381.0
3381,345600,winthrop university,SC,29733-0001     ,Public,233,171032,221964,223,0,418750,144,137605,183473,SC,Region 2,Rock Hill,SC,23428.0
3382,345700,wofford college,SC,29303-3663     ,Private/Non-Profit,132,157688,120995,0,0,0,164,116834,208101,SC,Region 1,Spartanburg,SC,45902.0
3383,399600,york technical college,SC,29730-3395     ,Public,76,237857,176909,0,0,0,599,262403,299657,SC,Region 2,Rock Hill,SC,12559.0
3384,345800,augustana college,SD,57197-0001     ,Private/Non-Profit,406,530127,626350,202,0,318753,411,396109,495136,IL,Region II,Rock Island,IL,44029.0
3385,345900,black hills state university,SD,57799-9502     ,Public,181,335270,298926,180,0,182629,531,152071,150993,SD,Region 1,Spearfish,SD,18027.0
3386,346300,dakota state university,SD,57042-1799     ,Public,148,258204,264329,231,0,344212,174,107693,155528,SD,Region 3,Madison,SD,15841.0
3387,346100,dakota wesleyan university,SD,57301-4398     ,Private/Non-Profit,95,104099,101988,88,0,77050,152,99199,99199,SD,Region 4,Mitchell,SD,31010.0
3388,2144600,kilian community college,SD,57103-7020     ,Private/Non-Profit,30,41155,27060,0,0,0,159,22534,32817,SD,Region 5,Sioux Falls,SD,29625.0
3389,530900,lake area technical institute,SD,57201-0730     ,Public,69,75000,52797,65,0,150970,232,65000,108750,SD,Region 3,Watertown,SD,14208.0
3390,828400,mitchell technical institute,SD,57301-9931     ,Public,48,72962,39953,20,0,79500,195,47921,66100,SD,Region 4,Mitchell,SD,12304.0
3391,346500,mount marty college,SD,57078-3724     ,Private/Non-Profit,185,165481,196633,87,0,94600,148,139840,178400,SD,Region 4,Yankton,SD,31289.0
3392,405700,national american university,SD,57701-3692     ,Proprietary,26,150000,48106,72,0,246934,615,650000,904069,SD,Region 1,Rapid City,SD,22871.0
3392,405700,national american university,SD,57701-3692     ,Proprietary,26,150000,48106,72,0,246934,615,650000,904069,SD,Region 1,Sioux Falls,SD,23751.0
3394,346600,northern state university,SD,57401-7198     ,Public,303,514123,538370,383,0,664286,338,166704,233612,SD,Region 3,Aberdeen,SD,16999.0
3395,1465900,oglala lakota college,SD,57752-0490     ,Public,49,66023,62182,0,0,0,171,69321,72544,SD,Region 1,Kyle,SD,8996.0
3396,346700,presentation college,SD,57401-1299     ,Private/Non-Profit,34,45246,45246,64,0,117000,265,62616,58250,SD,Region 3,Aberdeen,SD,25992.0
3397,2143700,sinte gleska university,SD,57555-0105     ,Public,13,31804,35924,0,0,0,174,24243,24243,SD,Region 2,Mission,SD,19071.0
3398,2277300,sisseton wahpeton college,SD,57262-0689     ,Private/Non-Profit,19,12402,9550,0,0,0,147,26539,29391,SD,Region 3,Sisseton,SD,10226.0
3399,347000,south dakota school of mines & technology,SD,57701-3995     ,Public,115,200776,153484,119,0,291598,159,86373,109968,SD,Region 1,Rapid City,SD,19375.0
3400,347100,south dakota state university,SD,57007-2298     ,Public,408,590335,632429,817,0,1508315,1285,386164,560395,SD,Region 3,Brookings,SD,17697.0
3401,776400,southeast technical institute,SD,57107-1301     ,Public,35,63497,77110,0,0,0,148,57533,78710,SD,Region 5,Sioux Falls,SD,14149.0
3403,346900,university of sioux falls,SD,57105-1699     ,Private/Non-Profit,148,149115,185597,106,0,214000,149,101285,123196,SD,Region 5,Sioux Falls,SD,33233.0
3403,346900,university of sioux falls,SD,57105-1699     ,Private/Non-Profit,148,149115,185597,106,0,214000,149,101285,123196,SD,Region 5,Sioux Falls,SD,29178.0
3404,347400,university of south dakota,SD,57069-2390     ,Public,438,641639,751907,1282,0,1270300,547,429111,570348,SD,Region 4,Vermillion,SD,18852.0
3405,1017000,western dakota technical institute,SD,57701-4018     ,Public,28,38775,21903,0,0,0,119,42640,59633,SD,Region 1,Rapid City,SD,16594.0
3407,347700,aquinas college,TN,37205-2086     ,Private/Non-Profit,27,30466,40621,0,0,0,41,33980,45307,MI,Region 4,Grand Rapids,MI,32942.0
3407,347700,aquinas college,TN,37205-2086     ,Private/Non-Profit,27,30466,40621,0,0,0,41,33980,45307,TN,Region 5,Nashville,TN,30796.0
3409,347800,austin peay state university,TN,37044-0002     ,Public,186,349335,466796,80,0,113100,248,284213,356438,TN,Region 5,Clarksville,TN,18575.0
3410,3440300,baptist memorial college of health sciences,TN,38104-3104     ,Private/Non-Profit,0,0,0,0,0,0,153,41151,51439,TN,Region 3,Memphis,TN,21979.0
3411,347900,belmont university,TN,37212-3757     ,Private/Non-Profit,458,508659,688711,135,0,276980,172,177719,234230,TN,Region 5,Nashville,TN,39930.0
3412,348000,bethel university,TN,38201-1705     ,Private/Non-Profit,153,200000,204917,26,0,103065,883,198755,326756,MN,Region 7B (Ramsey),Saint Paul,MN,41284.0
3412,348000,bethel university,TN,38201-1705     ,Private/Non-Profit,153,200000,204917,26,0,103065,883,198755,326756,TN,Region 1,McKenzie,TN,25127.0
3413,353600,bryan college,TN,37321-7000     ,Private/Non-Profit,165,208133,156392,34,0,78704,169,95231,128972,TN,Region 4 (Davidson),Dayton,TN,29968.0
3414,348100,carson - newman university,TN,37760-2204     ,Private/Non-Profit,269,169960,352741,151,0,308196,151,125538,167384,TN,Region 1,Jefferson City,TN,31775.0
3415,2204200,"chattanooga college - medical, dental and technical careers",TN,37411-3798     ,Proprietary,0,0,0,0,0,0,225,37343,46233,TN,Region 7 (Shelby),Chattanooga,TN,23721.0
3416,399800,chattanooga state community college,TN,37406-1097     ,Public,105,200000,244748,0,0,0,607,252628,362107,TN,Region 4 (Davidson),Chattanooga,TN,12601.0
3417,348200,christian brothers university,TN,38104-5581     ,Private/Non-Profit,181,160000,184854,42,0,111500,49,102264,167733,TN,Region 5,Memphis,TN,33523.0
3418,399900,cleveland state community college,TN,37312-2858     ,Public,23,95330,63541,0,0,0,421,79814,67681,TN,Region 4 (Davidson),Cleveland,TN,10785.0
3419,348300,columbia state community college,TN,38401-5653     ,Public,45,111494,75500,0,0,0,67,88423,79839,TN,Region 1,Columbia,TN,11712.0
3421,348500,cumberland university,TN,37087-3554     ,Private/Non-Profit,92,96646,87400,8,0,27500,182,89557,83250,TN,Region 5,Lebanon,TN,31631.0
3423,683500,dyersburg state community college,TN,38025-2450     ,Public,40,93752,84690,0,0,0,306,92036,87142,TN,Region 4 (Davidson),Dyersburg,TN,13959.0
3424,348700,east tennessee state university,TN,37614-2857     ,Public,606,654521,768429,441,0,1435827,351,314733,391758,TN,Region 3,Johnson City,TN,22071.0
3425,349000,fisk university,TN,37208-3045     ,Private/Non-Profit,115,244247,191977,47,0,186383,141,237473,275593,TN,Region 3,Nashville,TN,33244.0
3426,2326300,fortis institute,TN,38501-4305     ,Proprietary,45,56851,79184,0,0,0,433,64430,87909,FL,Circuit 13 (Hillsborough),Palm Springs,FL,23114.0
3426,2326300,fortis institute,TN,38501-4305     ,Proprietary,45,56851,79184,0,0,0,433,64430,87909,FL,Circuit 13 (Hillsborough),Miami,FL,15209.0
3426,2326300,fortis institute,TN,38501-4305     ,Proprietary,45,56851,79184,0,0,0,433,64430,87909,FL,Circuit 13 (Hillsborough),Pensacola,FL,15609.0
3426,2326300,fortis institute,TN,38501-4305     ,Proprietary,45,56851,79184,0,0,0,433,64430,87909,PA,"Regions 4, 11, 37, and 49",Erie,PA,26793.0
3426,2326300,fortis institute,TN,38501-4305     ,Proprietary,45,56851,79184,0,0,0,433,64430,87909,PA,"Regions 4, 11, 37, and 49",Forty Fort,PA,22775.0
3426,2326300,fortis institute,TN,38501-4305     ,Proprietary,45,56851,79184,0,0,0,433,64430,87909,PA,"Regions 4, 11, 37, and 49",Scranton,PA,33719.0
3426,2326300,fortis institute,TN,38501-4305     ,Proprietary,45,56851,79184,0,0,0,433,64430,87909,PA,"Regions 4, 11, 37, and 49",Erie,PA,26793.0
3426,2326300,fortis institute,TN,38501-4305     ,Proprietary,45,56851,79184,0,0,0,433,64430,87909,PA,"Regions 4, 11, 37, and 49",Forty Fort,PA,22775.0
3426,2326300,fortis institute,TN,38501-4305     ,Proprietary,45,56851,79184,0,0,0,433,64430,87909,PA,"Regions 4, 11, 37, and 49",Scranton,PA,33719.0
3426,2326300,fortis institute,TN,38501-4305     ,Proprietary,45,56851,79184,0,0,0,433,64430,87909,PA,"Regions 4, 11, 37, and 49",Erie,PA,26793.0
3426,2326300,fortis institute,TN,38501-4305     ,Proprietary,45,56851,79184,0,0,0,433,64430,87909,PA,"Regions 4, 11, 37, and 49",Forty Fort,PA,22775.0
3426,2326300,fortis institute,TN,38501-4305     ,Proprietary,45,56851,79184,0,0,0,433,64430,87909,PA,"Regions 4, 11, 37, and 49",Scranton,PA,33719.0
3426,2326300,fortis institute,TN,38501-4305     ,Proprietary,45,56851,79184,0,0,0,433,64430,87909,TN,Region 3,Cookeville,TN,26139.0
3426,2326300,fortis institute,TN,38501-4305     ,Proprietary,45,56851,79184,0,0,0,433,64430,87909,TN,Region 3,Nashville,TN,27870.0
3427,349200,freed hardeman university,TN,38340-2399     ,Private/Non-Profit,776,409419,695736,67,0,144670,214,200634,200634,TN,Region 1,Henderson,TN,27677.0
3428,349400,hiwassee college,TN,37354-4001     ,Private/Non-Profit,59,68062,68439,0,0,0,47,75496,99600,TN,Region 3,Madisonville,TN,25836.0
3430,493700,jackson state community college,TN,38301-3797     ,Public,42,134902,87920,10,0,34664,584,122496,202000,TN,Region 4 (Davidson),Jackson,TN,14968.0
3432,349500,johnson university,TN,37998-9775     ,Private/Non-Profit,115,103483,171136,0,0,0,40,25973,32466,TN,Region 1,Knoxville,TN,19742.0
3435,349900,lane college,TN,38301-4598     ,Private/Non-Profit,295,313470,233681,0,0,0,1148,512999,589075,TN,Region 1,Jackson,TN,15803.0
3436,350000,lee university,TN,37311-4475     ,Private/Non-Profit,280,217838,439894,316,0,591427,411,176859,177768,TN,Region 1,Cleveland,TN,23150.0
3437,350100,lemoyne - owen college,TN,38126-6510     ,Private/Non-Profit,173,369439,259325,0,0,0,548,312650,404598,TN,Region 3,Memphis,TN,15420.0
3438,350200,lincoln memorial university,TN,37752-7920     ,Private/Non-Profit,189,350000,222597,31,0,75888,165,105512,189450,TN,Region 3,Harrogate,TN,29767.0
3439,348600,lipscomb university,TN,37204-3951     ,Private/Non-Profit,228,274320,409835,199,0,438000,225,117552,141334,TN,Region 3,Nashville,TN,34954.0
3440,350400,martin methodist college,TN,38478-2799     ,Private/Non-Profit,83,62466,89909,0,0,0,80,71149,88936,TN,Region 3,Pulaski,TN,28453.0
3441,350500,maryville college,TN,37804-5907     ,Private/Non-Profit,214,116849,163896,97,0,249278,66,113217,113217,TN,Region 3,Maryville,TN,41182.0
3443,350700,memphis college of art,TN,38104-2764     ,Private/Non-Profit,200,43000,41744,0,0,0,109,36655,63207,TN,Region 3,Memphis,TN,37700.0
3444,351000,middle tennessee state university,TN,37132-3754     ,Public,264,721372,559337,536,0,813239,1261,539170,641179,TN,Region 3,Murfreesboro,TN,16830.0
3446,351100,milligan college,TN,37682-4001     ,Private/Non-Profit,98,90800,121067,66,0,104500,56,47217,62956,TN,Region 3,Milligan College,TN,34251.0
3447,683600,motlow state community college,TN,37388-7972     ,Public,28,90000,62154,0,0,0,178,91654,113174,TN,Region 2,Tullahoma,TN,12949.0
3449,814500,nashville state community college,TN,37209-4515     ,Public,76,110000,143010,0,0,0,436,190000,237500,TN,Region 2,Nashville,TN,10769.0
3451,537800,northeast state community college,TN,37617-0246     ,Public,116,160279,187813,0,0,0,253,123938,168600,TN,Region 2,Blountville,TN,12880.0
3452,2106400,o'more college of design,TN,37064-2816     ,Private/Non-Profit,12,14091,14009,0,0,0,30,16576,22101,TN,Region 4 (Davidson),Franklin,TN,31959.0
3453,1269300,pellissippi state community college,TN,37933-0990     ,Public,146,229183,180316,0,0,0,393,225512,195768,TN,Region 3,Knoxville,TN,15627.0
3455,351900,rhodes college,TN,38112-1690     ,Private/Non-Profit,408,159084,212112,275,0,534197,290,138457,184609,TN,Region 3,Memphis,TN,48833.0
3457,991400,roane state community college,TN,37748-8664     ,Public,69,158067,127406,0,0,0,294,130896,174371,TN,Region 3,Harriman,TN,13200.0
3458,493800,south college,TN,37909-3323     ,Proprietary,47,112823,106637,9,0,25885,460,96147,162950,TN,Region 2,Knoxville,TN,33170.0
3459,351800,southern adventist university,TN,37315-0370     ,Private/Non-Profit,926,388035,1334771,264,0,424300,115,189863,353329,TN,Region 3,Collegedale,TN,28239.0
3461,1043900,southwest tennessee community college,TN,38104-3322     ,Public,295,601320,525881,0,0,0,858,463816,506026,TN,Region 3,Memphis,TN,10320.0
3487,352200,tennessee state university,TN,37209-1561     ,Public,757,1093455,1414734,231,0,718541,873,1112908,1481904,TN,Region 3,Nashville,TN,16118.0
3488,352300,tennessee technological university,TN,38505-0001     ,Public,492,406850,524962,45,0,81450,622,210681,232802,TN,Region 3,Cookeville,TN,20426.0
3489,352400,tennessee temple university,TN,37404-3587     ,Private/Non-Profit,162,104715,205363,100,0,295495,146,67835,77335,TN,Region 2,Athens,TN,26055.0
3489,352400,tennessee temple university,TN,37404-3587     ,Private/Non-Profit,162,104715,205363,100,0,295495,146,67835,77335,TN,Region 2,Chattanooga,TN,22037.0
3491,352600,trevecca nazarene university,TN,37210-2877     ,Private/Non-Profit,132,136611,136612,261,0,499923,125,146465,240823,TN,Region 2,Nashville,TN,32086.0
3493,352800,union university,TN,38305-3697     ,Private/Non-Profit,132,228131,176623,12,0,35200,170,118639,199450,TN,Region 3,Jackson,TN,40000.0
3494,350900,university of memphis (the),TN,38152-4611     ,Public,368,891178,968776,135,0,367326,1180,535584,665539,TN,Region 3,Memphis,TN,19996.0
3495,353000,university of tennessee,TN,37996-0150     ,Public,706,1658809,1591524,1188,0,3162023,599,527280,917482,TN,Region 3,Knoxville,TN,23571.0
3495,353000,university of tennessee,TN,37996-0150     ,Public,706,1658809,1591524,1188,0,3162023,599,527280,917482,TN,Region 3,Memphis,TN,32049.0
3495,353000,university of tennessee,TN,37996-0150     ,Public,706,1658809,1591524,1188,0,3162023,599,527280,917482,TN,Region 3,Memphis,TN,29448.0
3496,352900,university of tennessee - chattanooga,TN,37403-2598     ,Public,137,297941,309225,79,0,177116,478,159787,212771,TN,Region 3,Chattanooga,TN,19510.0
3496,352900,university of tennessee - chattanooga,TN,37403-2598     ,Public,137,297941,309225,79,0,177116,478,159787,212771,TN,Region 3,Chattanooga,TN,24083.0
3497,353100,university of tennessee - martin,TN,38238-0002     ,Public,277,421003,573948,328,0,620572,250,199850,266383,TN,Region 3,Martin,TN,17204.0
3499,353500,vanderbilt university,TN,37240-0001     ,Private/Non-Profit,909,1263686,2092175,476,0,1721979,95,584673,493391,TN,Region 4 (Davidson),Nashville,TN,58554.0
3501,3982300,visible music college,TN,38103-2710     ,Private/Non-Profit,2,7420,9301,0,0,0,28,7597,10000,TN,Region 3,Memphis,TN,29400.0
3502,991200,volunteer state community college,TN,37066-3188     ,Public,46,60000,57351,0,0,0,455,161030,208923,TN,Region 4 (Davidson),Gallatin,TN,12024.0
3503,886300,walters state community college,TN,37813-6899     ,Public,125,141494,149865,0,0,0,157,125928,106000,TN,Region 4 (Davidson),Morristown,TN,10144.0
3504,3088800,"watkins college of art, design & film",TN,37228-1306     ,Private/Non-Profit,20,17078,17078,0,0,0,45,22147,22147,TN,Region 4 (Davidson),Nashville,TN,32182.0
3505,3001800,welch college,TN,37205-2498     ,Private/Non-Profit,8,9617,12021,0,0,0,22,15611,19514,TN,Region 4 (Davidson),Gallatin,TN,23116.0
3507,3513500,williamson christian college,TN,37067-8237     ,Private/Non-Profit,0,1224,0,0,0,0,39,3903,5204,TN,Region 3,Franklin,TN,21935.0
3508,353700,abilene christian university,TX,79699-3701     ,Private/Non-Profit,121,350779,467705,123,0,261000,112,174889,233185,TX,Region 6,Abilene,TX,38250.0
3510,353900,alvin community college,TX,77511-4807     ,Public,28,85509,81437,0,0,0,109,95000,90476,TX,Region 6,Alvin,TX,8904.0
3511,354000,amarillo college,TX,79109-2446     ,Public,133,226811,227457,0,0,0,307,219359,207178,TX,Region 6,Amarillo,TX,10030.0
3515,666100,angelina college,TX,75904-7328     ,Public,69,209041,177998,0,0,0,186,200000,203584,TX,Region 8,Lufkin,TX,9840.0
3516,354100,angelo state university,TX,76909-5069     ,Public,135,223471,228225,17,0,59637,156,139262,181971,TX,Region 6,San Angelo,TX,19344.0
3520,2117100,art institute of houston (the),TX,77027-7311     ,Proprietary,55,319245,218482,431,0,1421827,1105,426387,674931,TX,Region 11,Houston,TX,29666.0
3520,2117100,art institute of houston (the),TX,77027-7311     ,Proprietary,55,319245,218482,431,0,1421827,1105,426387,674931,TX,Region 11,Austin,TX,30454.0
3525,354300,austin college,TX,75090-4440     ,Private/Non-Profit,291,206086,375410,111,0,358503,255,249527,331953,TX,Region 6,Sherman,TX,43398.0
3528,3573300,aviation institute of maintenance,TX,75062-6303     ,Proprietary,0,0,0,0,0,0,141,43465,57378,FL,Circuit 2 plus Madison and Taylor,Casselberry,FL,24088.0
3528,3573300,aviation institute of maintenance,TX,75062-6303     ,Proprietary,0,0,0,0,0,0,141,43465,57378,GA,Region 4,Duluth,GA,23633.0
3528,3573300,aviation institute of maintenance,TX,75062-6303     ,Proprietary,0,0,0,0,0,0,141,43465,57378,IN,West,Indianapolis,IN,25044.0
3528,3573300,aviation institute of maintenance,TX,75062-6303     ,Proprietary,0,0,0,0,0,0,141,43465,57378,MO,Northwest (Jackson),Kansas City,MO,24585.0
3528,3573300,aviation institute of maintenance,TX,75062-6303     ,Proprietary,0,0,0,0,0,0,141,43465,57378,PA,"Regions 4, 11, 37, and 49",Philadelphia,PA,24126.0
3528,3573300,aviation institute of maintenance,TX,75062-6303     ,Proprietary,0,0,0,0,0,0,141,43465,57378,TX,Region 6,Houston,TX,23392.0
3528,3573300,aviation institute of maintenance,TX,75062-6303     ,Proprietary,0,0,0,0,0,0,141,43465,57378,TX,Region 6,Irving,TX,25127.0
3528,3573300,aviation institute of maintenance,TX,75062-6303     ,Proprietary,0,0,0,0,0,0,141,43465,57378,TX,Region 4,Houston,TX,23392.0
3528,3573300,aviation institute of maintenance,TX,75062-6303     ,Proprietary,0,0,0,0,0,0,141,43465,57378,TX,Region 4,Irving,TX,25127.0
3528,3573300,aviation institute of maintenance,TX,75062-6303     ,Proprietary,0,0,0,0,0,0,141,43465,57378,VA,Region 5,Chesapeake,VA,25127.0
3528,3573300,aviation institute of maintenance,TX,75062-6303     ,Proprietary,0,0,0,0,0,0,141,43465,57378,VA,Region 5,Manassas,VA,23907.0
3528,3573300,aviation institute of maintenance,TX,75062-6303     ,Proprietary,0,0,0,0,0,0,141,43465,57378,VA,Region 2,Chesapeake,VA,25127.0
3528,3573300,aviation institute of maintenance,TX,75062-6303     ,Proprietary,0,0,0,0,0,0,141,43465,57378,VA,Region 2,Manassas,VA,23907.0
3529,4146700,aviation institute of maintenance,TX,77061-4004     ,Proprietary,0,0,0,0,0,0,74,15826,21140,FL,Circuit 2 plus Madison and Taylor,Casselberry,FL,24088.0
3529,4146700,aviation institute of maintenance,TX,77061-4004     ,Proprietary,0,0,0,0,0,0,74,15826,21140,GA,Region 4,Duluth,GA,23633.0
3529,4146700,aviation institute of maintenance,TX,77061-4004     ,Proprietary,0,0,0,0,0,0,74,15826,21140,IN,West,Indianapolis,IN,25044.0
3529,4146700,aviation institute of maintenance,TX,77061-4004     ,Proprietary,0,0,0,0,0,0,74,15826,21140,MO,Northwest (Jackson),Kansas City,MO,24585.0
3529,4146700,aviation institute of maintenance,TX,77061-4004     ,Proprietary,0,0,0,0,0,0,74,15826,21140,PA,"Regions 4, 11, 37, and 49",Philadelphia,PA,24126.0
3529,4146700,aviation institute of maintenance,TX,77061-4004     ,Proprietary,0,0,0,0,0,0,74,15826,21140,TX,Region 6,Houston,TX,23392.0
3529,4146700,aviation institute of maintenance,TX,77061-4004     ,Proprietary,0,0,0,0,0,0,74,15826,21140,TX,Region 6,Irving,TX,25127.0
3529,4146700,aviation institute of maintenance,TX,77061-4004     ,Proprietary,0,0,0,0,0,0,74,15826,21140,TX,Region 4,Houston,TX,23392.0
3529,4146700,aviation institute of maintenance,TX,77061-4004     ,Proprietary,0,0,0,0,0,0,74,15826,21140,TX,Region 4,Irving,TX,25127.0
3529,4146700,aviation institute of maintenance,TX,77061-4004     ,Proprietary,0,0,0,0,0,0,74,15826,21140,VA,Region 5,Chesapeake,VA,25127.0
3529,4146700,aviation institute of maintenance,TX,77061-4004     ,Proprietary,0,0,0,0,0,0,74,15826,21140,VA,Region 5,Manassas,VA,23907.0
3529,4146700,aviation institute of maintenance,TX,77061-4004     ,Proprietary,0,0,0,0,0,0,74,15826,21140,VA,Region 2,Chesapeake,VA,25127.0
3529,4146700,aviation institute of maintenance,TX,77061-4004     ,Proprietary,0,0,0,0,0,0,74,15826,21140,VA,Region 2,Manassas,VA,23907.0
3530,3733300,baptist university of the americas,TX,78224-1336     ,Private/Non-Profit,3,5268,5268,0,0,0,21,6002,6002,TX,Region 6,San Antonio,TX,17282.0
3532,354500,baylor university,TX,76798-7048     ,Private/Non-Profit,2064,1503753,3667276,260,0,1008044,909,876760,1099301,TX,Region 6,Waco,TX,45011.0
3533,354900,blinn college,TX,77833-4098     ,Public,118,207983,232451,0,0,0,505,180477,233322,TX,Region 6,Brenham,TX,13344.0
3534,728700,brazosport college,TX,77566-3199     ,Public,47,99000,107000,0,0,0,170,154361,125350,TX,Region 8,Lake Jackson,TX,10382.0
3537,2591100,career point college,TX,78201-2027     ,Proprietary,24,25821,29050,0,0,0,57,23601,26552,TX,Region 8,San Antonio,TX,25965.0
3538,356100,cedar valley college,TX,75134-3799     ,Public,439,1067710,857275,0,0,0,1527,979900,1020313,TX,Region 6,Lancaster,TX,11499.0
3540,355300,cisco college,TX,76437-9803     ,Public,57,78992,53055,0,0,0,205,85072,99081,TX,Region 6,Cisco,TX,11544.0
