,OPE ID,School,State_x,Zip Code,School Type,FEDERAL WORK Recipients,FEDERAL WORK $ Federal Award,FEDERAL WORK Disbursements,PERKINS LOAN Recipients,PERKINS LOAN $ Federal Award,PERKINS LOAN Disbursements,FEDERAL SUPPLEMENTAL Recipients,FEDERAL SUPPLEMENTAL $ Federal Award,FEDERAL SUPPLEMENTAL Disbursements,State_y,Region,CITY,STABBR,COSTT4_A
165,108300,university of arizona (the),AZ,857210066,Public,1149,2088666,3114615,308,0,1100861,436,1006869,713536,AZ,Rural North,Tucson,AZ,24617
166,2098800,university of phoenix,AZ,852822371,Proprietary,0,0,0,0,0,0,15734,6342461,8529857,AZ,Rural South,Tempe,AZ,19912
167,2171500,western international university,AZ,852820000,Proprietary,0,0,0,0,0,0,166,88830,114211,AZ,Maricopa,Tempe,AZ,9800
168,107900,yavapai college,AZ,863013297,Public,78,128118,170561,0,0,0,103,117017,156023,AZ,Maricopa,Prescott,AZ,11321
171,753100,academy of art university,CA,941053410,Proprietary,139,450000,573506,0,0,0,1745,653225,863778,CA,Region 10,San Francisco,CA,35919
181,111100,allan hancock college,CA,934546399,Public,79,175771,160793,0,0,0,394,182023,181800,CA,Region 16R (San Diego),Santa Maria,CA,11111
182,1111700,alliant international university,CA,921311799,Private/Non-Profit,302,744765,899750,649,0,1691040,104,202977,242078,CA,Region 16R (San Diego),San Diego,CA,30066
189,274100,american jewish university,CA,900771599,Private/Non-Profit,21,32866,33442,0,0,0,36,6727,15251,CA,Region 12R,Los Angeles,CA,46869
191,123200,american river college,CA,958414286,Public,199,647135,897399,0,0,0,1811,817358,918150,CA,Region 7R (Contra Costa),Sacramento,CA,12513
192,3225300,american university of health sciences,CA,907553612,Proprietary,20,25339,30735,0,0,0,97,31387,38774,CA,Region 8R (Alameda),Signal Hill,CA,27984
194,111300,antelope valley college,CA,935365426,Public,111,338848,376009,0,0,0,586,375930,368663,CA,Region 21R,Lancaster,CA,11616
195,2179900,argosy university,CA,928684844,Proprietary,933,3074746,3750222,48,0,245185,4522,1967215,3208620,CA,Region 21R,Santa Ana,CA,25431
195,2179900,argosy university,CA,928684844,Proprietary,933,3074746,3750222,48,0,245185,4522,1967215,3208620,CA,Region 21R,Ontario,CA,26907
195,2179900,argosy university,CA,928684844,Proprietary,933,3074746,3750222,48,0,245185,4522,1967215,3208620,CA,Region 21R,San Diego,CA,28383
196,111600,art center college of design,CA,911031999,Private/Non-Profit,258,202876,270501,15,0,62047,430,188628,251504,CA,Region 16R (San Diego),Pasadena,CA,57738
198,188100,ashford university,CA,921231406,Proprietary,141,660000,291181,0,0,0,8233,3063110,3868447,CA,Region 7R (Contra Costa),San Diego,CA,24326
205,4240200,aviation institute of maintenance,CA,946214527,Proprietary,0,0,0,0,0,0,0,0,0,FL,Circuit 2 plus Madison and Taylor,Casselberry,FL,26639
205,4240200,aviation institute of maintenance,CA,946214527,Proprietary,0,0,0,0,0,0,0,0,0,GA,Region 4,Duluth,GA,28385
205,4240200,aviation institute of maintenance,CA,946214527,Proprietary,0,0,0,0,0,0,0,0,0,IN,West,Indianapolis,IN,30588
205,4240200,aviation institute of maintenance,CA,946214527,Proprietary,0,0,0,0,0,0,0,0,0,PA,"Regions 4, 11, 37, and 49",Philadelphia,PA,27676
205,4240200,aviation institute of maintenance,CA,946214527,Proprietary,0,0,0,0,0,0,0,0,0,TX,Region 6,Houston,TX,27800
205,4240200,aviation institute of maintenance,CA,946214527,Proprietary,0,0,0,0,0,0,0,0,0,TX,Region 6,Irving,TX,29418
205,4240200,aviation institute of maintenance,CA,946214527,Proprietary,0,0,0,0,0,0,0,0,0,TX,Region 4,Houston,TX,27800
205,4240200,aviation institute of maintenance,CA,946214527,Proprietary,0,0,0,0,0,0,0,0,0,TX,Region 4,Irving,TX,29418
205,4240200,aviation institute of maintenance,CA,946214527,Proprietary,0,0,0,0,0,0,0,0,0,VA,Region 5,Chesapeake,VA,29609
205,4240200,aviation institute of maintenance,CA,946214527,Proprietary,0,0,0,0,0,0,0,0,0,VA,Region 2,Chesapeake,VA,29609
206,111700,azusa pacific university,CA,917027000,Private/Non-Profit,1322,1115085,1393856,198,0,989163,430,540363,675454,CA,Region 21R,Azusa,CA,45472
207,111800,bakersfield college,CA,933051299,Public,192,349902,416093,0,0,0,1008,289237,320619,CA,Region 21R,Bakersfield,CA,10060
208,111900,barstow community college,CA,923116608,Public,41,96780,113144,0,0,0,259,94220,121263,CA,Region 16R (San Diego),Barstow,CA,14455
213,2242700,berkeley city college,CA,947041183,Public,59,223106,215672,0,0,0,569,294847,280806,CA,Region 8R (Alameda),Berkeley,CA,14551
214,3266300,bethesda university,CA,928014132,Private/Non-Profit,0,6573,0,0,0,0,0,0,0,CA,Region 21R,Anaheim,CA,13885
217,112200,biola university,CA,906390001,Private/Non-Profit,340,466957,572112,232,0,448638,593,363965,445840,CA,Region 16R (San Diego),La Mirada,CA,46162
219,4161800,brandman university,CA,926183801,Private/Non-Profit,12,200000,30405,0,0,0,1341,280957,318595,CA,Region 12R,Irvine,CA,19925
226,112300,brooks institute,CA,930011023,Proprietary,41,37937,65797,0,0,0,95,45644,45400,CA,Region 16R (San Diego),Ventura,CA,32323
229,807300,butte college,CA,959658399,Public,92,275749,228552,0,0,0,503,289108,275171,CA,Region 6 (Santa Clara),Oroville,CA,11324
230,112400,cabrillo college,CA,950033194,Public,66,223724,225878,0,0,0,669,237568,310267,CA,Region 10,Aptos,CA,14153
231,112500,california baptist university,CA,925043297,Private/Non-Profit,255,500000,357540,39,0,111000,618,473116,749760,CA,Region 16R (San Diego),Riverside,CA,39523
231,112500,california baptist university,CA,925043297,Private/Non-Profit,255,500000,357540,39,0,111000,618,473116,749760,CA,Region 16R (San Diego),Bakersfield,CA,22554
236,884400,california christian college,CA,937272610,Private/Non-Profit,3,5616,4927,0,0,0,15,4772,5425,CA,Region 12R,Fresno,CA,24405
237,112700,california college of the arts,CA,941072206,Private/Non-Profit,366,264049,352065,46,0,108150,89,165157,220209,CA,Region 16R (San Diego),San Francisco,CA,55398
238,2110800,california college san diego,CA,921111009,Proprietary,20,88335,81302,0,0,0,945,115915,166400,CA,Region 10,San Marcos,CA,28753
238,2110800,california college san diego,CA,921111009,Proprietary,20,88335,81302,0,0,0,945,115915,166400,CA,Region 10,San Diego,CA,28016
242,113100,california institute of technology,CA,911250001,Private/Non-Profit,215,550786,447822,121,0,601508,109,186294,431988,CA,Region 16R (San Diego),Pasadena,CA,58755
243,113200,california institute of the arts,CA,913552397,Private/Non-Profit,276,370652,423065,171,0,950000,133,139285,185700,CA,Region 16R (San Diego),Valencia,CA,57704
246,113300,california lutheran university,CA,913602787,Private/Non-Profit,339,373819,498425,59,0,220000,214,227311,303081,CA,Region 10,Thousand Oaks,CA,50425
249,114300,california polytechnic state university,CA,934070001,Public,271,470586,496602,118,0,421836,1774,816370,1056210,CA,Region 10,San Luis Obispo,CA,24218
250,114400,"california state polytechnic university, pomona",CA,917682500,Public,201,652218,482604,170,0,588877,1263,599994,1007657,CA,Region 10,Pomona,CA,19042
251,115000,california state university - sacramento,CA,958196044,Public,450,994377,1118623,210,0,643570,1603,873741,1020187,CA,Region 5R (San Francisco),Sacramento,CA,18241
252,3980300,california state university channel islands,CA,930128599,Public,46,167601,167601,0,0,0,430,158079,158079,CA,Region 12R,Camarillo,CA,22555
253,799300,"california state university, bakersfield",CA,933111022,Public,92,323835,319132,22,0,57959,468,252894,252894,CA,Region 9R (San Mateo),Bakersfield,CA,15975
254,114600,"california state university, chico",CA,959290001,Public,760,854462,1871092,141,0,373009,885,706078,941437,CA,Region 16R (San Diego),Chico,CA,21715
255,114100,"california state university, dominguez hills",CA,907470001,Public,196,560754,621183,65,0,188735,644,476639,603756,CA,Region 10,Carson,CA,12399
256,113800,"california state university, east bay",CA,945423000,Public,361,733547,708943,344,0,662174,678,567289,771733,CA,Region 10,Hayward,CA,19793
256,113800,"california state university, east bay",CA,945423000,Public,361,733547,708943,344,0,662174,678,567289,771733,CA,Region 10,Vallejo,CA,21102
257,114700,"california state university, fresno",CA,937408026,Public,212,900649,785266,114,0,565165,3243,646670,614938,CA,Region 5R (San Francisco),Fresno,CA,16316
258,113700,"california state university, fullerton",CA,928313599,Public,239,1138199,861539,53,0,151317,1434,805962,1445307,CA,Region 10,Fullerton,CA,15627
259,113900,"california state university, long beach",CA,908400006,Public,647,1271464,1379674,433,0,597763,3140,902358,1198851,CA,Region 10,Long Beach,CA,17779
260,114000,"california state university, los angeles",CA,900324226,Public,293,1018002,919393,3,0,13500,727,817461,787017,CA,Region 10,Los Angeles,CA,13479
261,3260300,"california state university, monterey bay",CA,939558001,Public,52,175607,179993,0,0,0,269,131357,131357,CA,Region 6 (Santa Clara),Seaside,CA,18655
262,115300,"california state university, northridge",CA,913308307,Public,540,1517739,1401732,7,0,19496,2173,1050729,1370435,CA,Region 5R (San Francisco),Northridge,CA,18665
263,114200,"california state university, san bernardino",CA,924072397,Public,312,918764,1061745,68,0,238155,520,506615,508912,CA,Region 10,San Bernardino,CA,16206
264,3011300,"california state university, san marcos",CA,920960001,Public,106,300310,303344,12,0,49720,881,245996,371177,CA,Region 16R (San Diego),San Marcos,CA,17692
265,115700,"california state university, stanislaus",CA,953820299,Public,164,451896,539358,42,0,115081,524,255293,243136,CA,Region 5R (San Francisco),Turlock,CA,16190
268,697300,canada college,CA,940611099,Public,34,83799,74037,0,0,0,174,82353,78113,CA,Region 5R (San Francisco),Redwood City,CA,8489
269,3019900,capstone college,CA,911034201,Proprietary,8,5616,6420,0,0,0,41,13153,16800,CA,Region 16R (San Diego),Compton,CA,12611
271,4119200,career college consultants,CA,900411006,Proprietary,0,0,0,0,0,0,19,9470,11838,CA,Region 16R (San Diego),Canyon Country,CA,27681
279,116100,cerritos community college,CA,906506296,Public,143,492824,469356,0,0,0,2188,567214,540204,CA,Region 5R (San Francisco),Ridgecrest,CA,12930
280,116200,chabot college,CA,945452400,Public,43,207088,145875,0,0,0,1366,240774,283465,CA,Region 5R (San Francisco),Hayward,CA,11971
283,116400,chapman university,CA,928661099,Private/Non-Profit,983,956723,1744815,179,0,346667,153,571388,584275,CA,Region 5R (San Francisco),Orange,CA,58948
284,1036500,charles drew university of medicine and science,CA,900593025,Private/Non-Profit,36,123793,87061,0,0,0,26,27461,26924,CA,Region 8R (Alameda),Los Angeles,CA,29500
285,3278300,charter college,CA,913515432,Proprietary,5,2408,11986,0,0,0,86,3089,13610,WA,Region 3,Vancouver,WA,30854
289,450200,city college of san francisco,CA,941121821,Public,243,749443,642649,0,0,0,2636,691136,862309,CA,Region 10,San Francisco,CA,9829
289,450200,city college of san francisco,CA,941121821,Public,243,749443,642649,0,0,0,2636,691136,862309,CA,Region 10,San Francisco,CA,25977
291,117000,claremont mckenna college,CA,917116400,Private/Non-Profit,188,115855,208485,74,0,182133,113,155353,151250,CA,Region 5R (San Francisco),Claremont,CA,62010
293,4253400,clovis community college,CA,937305401,Public,0,0,0,0,0,0,0,0,0,NM,Region 1,Clovis,NM,13805
298,729600,coleman university,CA,921231506,Private/Non-Profit,5,25071,33408,0,0,0,29,24825,33100,CA,Region 10,San Diego,CA,30799
300,672000,college of alameda,CA,945012109,Public,62,172474,179031,0,0,0,469,238972,238200,CA,Region 7R (Contra Costa),Alameda,CA,10898
301,117800,college of marin,CA,949042590,Public,67,249924,164591,0,0,0,723,165580,303333,CA,Region 9R (San Mateo),Kentfield,CA,13813
302,118100,college of san mateo,CA,944023784,Public,42,106385,130477,0,0,0,480,206002,277033,CA,Region 9R (San Mateo),San Mateo,CA,8377
303,890300,college of the canyons,CA,913551899,Public,108,295079,308090,0,0,0,1023,333033,450711,CA,Region 10,Santa Clarita,CA,10899
304,118200,college of the desert,CA,922609305,Public,60,195491,168174,0,0,0,343,206546,358667,CA,Region 9R (San Mateo),Palm Desert,CA,14085
305,118500,college of the redwoods,CA,955019300,Public,121,182531,186976,0,0,0,204,150133,114300,CA,Region 6 (Santa Clara),Eureka,CA,11425
306,118600,college of the sequoias,CA,932772234,Public,97,308607,281740,0,0,0,668,289686,276542,CA,Region 6 (Santa Clara),Visalia,CA,6470
307,118700,college of the siskiyous,CA,960942899,Public,45,46730,56699,0,0,0,140,43070,43000,CA,Region 6 (Santa Clara),Weed,CA,13295
308,770700,columbia college,CA,953708580,Public,27,63640,71686,0,0,0,94,93835,83000,CA,Region 5R (San Francisco),Sonora,CA,11429
308,770700,columbia college,CA,953708580,Public,27,63640,71686,0,0,0,94,93835,83000,MO,Southwest,Columbia,MO,17312
308,770700,columbia college,CA,953708580,Public,27,63640,71686,0,0,0,94,93835,83000,SC,Region 2,Columbia,SC,38479
309,2110200,columbia college hollywood,CA,913561411,Private/Non-Profit,9,17765,23272,0,0,0,184,20777,27703,CA,Region 10,Tarzana,CA,31434
310,3874400,community christian college,CA,923734465,Private/Non-Profit,0,1325,0,0,0,0,19,5000,1962,CA,Region 9R (San Mateo),Redlands,CA,20728
316,2070500,concordia university,CA,926123203,Private/Non-Profit,108,200000,200000,0,0,0,193,86422,181896,CA,Region 16R (San Diego),Irvine,CA,42472
316,2070500,concordia university,CA,926123203,Private/Non-Profit,108,200000,200000,0,0,0,193,86422,181896,IL,Region I (Cook),River Forest,IL,36468
316,2070500,concordia university,CA,926123203,Private/Non-Profit,108,200000,200000,0,0,0,193,86422,181896,OR,Region 5 (Central),Portland,OR,36978
316,2070500,concordia university,CA,926123203,Private/Non-Profit,108,200000,200000,0,0,0,193,86422,181896,WI,Milwaukee,Mequon,WI,38159
317,119000,contra costa college,CA,948063195,Public,54,132972,129905,0,0,0,467,182991,193200,CA,Region 6 (Santa Clara),San Pablo,CA,15296
319,753600,cosumnes river college,CA,958235799,Public,133,288000,358016,0,0,0,954,401923,492842,CA,Region 4R,Sacramento,CA,13514
321,119200,cuesta college,CA,934038106,Public,60,115030,160734,0,0,0,353,128299,122203,CA,Region 6 (Santa Clara),San Luis Obispo,CA,16075
322,2111300,cuyamaca college,CA,920194369,Public,56,150000,155645,0,0,0,586,172830,261000,CA,Region 4R,El Cajon,CA,7891
323,119300,cypress college,CA,906305897,Public,110,273311,251382,0,0,0,624,292980,281250,CA,Region 6 (Santa Clara),Cypress,CA,10774
326,2298000,design institute of san diego,CA,921212685,Proprietary,9,10299,13732,0,0,0,64,12398,16531,CA,Region 16R (San Diego),San Diego,CA,25514
328,119100,diablo valley college,CA,945231544,Public,124,213981,246885,0,0,0,481,243462,324919,CA,Region 6 (Santa Clara),Pleasant Hill,CA,15145
331,119600,dominican university of california,CA,949012298,Private/Non-Profit,225,205380,338869,17,0,41000,129,158892,211856,CA,Region 6 (Santa Clara),San Rafael,CA,57579
332,2226000,east los angeles college,CA,917546099,Public,118,510764,480682,0,0,0,1574,541039,522659,CA,Region 10,Monterey Park,CA,14085
338,3413400,english center (the),CA,945011148,Private/Non-Profit,2,6607,8545,0,0,0,10,7961,9953,CA,Region 4R,Oakland,CA,22580
339,3403300,epic bible college,CA,958413546,Private/Non-Profit,5,12077,16103,0,0,0,70,15872,21163,CA,Region 10,Sacramento,CA,24963
341,1245200,evergreen valley college,CA,951351598,Public,100,268474,319548,0,0,0,1381,350257,479750,CA,Region 16R (San Diego),San Jose,CA,16468
343,1111200,fashion institute of design & merchandising,CA,900151421,Proprietary,59,230622,289132,456,0,1116261,506,374350,525270,CA,Region 16R (San Diego),Los Angeles,CA,43876
343,1111200,fashion institute of design & merchandising,CA,900151421,Proprietary,59,230622,289132,456,0,1116261,506,374350,525270,CA,Region 16R (San Diego),San Francisco,CA,43339
343,1111200,fashion institute of design & merchandising,CA,900151421,Proprietary,59,230622,289132,456,0,1116261,506,374350,525270,CA,Region 16R (San Diego),Irvine,CA,40283
343,1111200,fashion institute of design & merchandising,CA,900151421,Proprietary,59,230622,289132,456,0,1116261,506,374350,525270,CA,Region 16R (San Diego),San Diego,CA,40750
347,3871300,folsom lake college,CA,956306798,Public,31,100000,120497,0,0,0,322,127000,163650,CA,Region 8R (Alameda),Folsom,CA,14759
348,119900,foothill college,CA,940224597,Public,55,150959,182449,0,0,0,276,136888,185867,CA,Region 6 (Santa Clara),Los Altos Hills,CA,10016
351,130700,fresno city college,CA,937410002,Public,233,735122,615655,0,0,0,1832,929413,847774,CA,Region 21R,Fresno,CA,10698
352,125300,fresno pacific university,CA,937024798,Private/Non-Profit,34,170344,170344,9,0,29200,117,123946,123946,CA,Region 10,Fresno,CA,35508
354,120100,fullerton college,CA,928322095,Public,72,300000,176194,0,0,0,428,300000,366912,CA,Region 6 (Santa Clara),Fullerton,CA,12424
355,120200,gavilan college,CA,950209599,Public,35,91587,76998,0,0,0,264,68862,81000,CA,Region 6 (Santa Clara),Gilroy,CA,11762
358,120300,glendale community college,CA,912082894,Public,208,386428,564193,0,0,0,888,355976,468340,AZ,Maricopa,Glendale,AZ,11822
358,120300,glendale community college,CA,912082894,Public,208,386428,564193,0,0,0,888,355976,468340,CA,Region 6 (Santa Clara),Glendale,CA,9204
363,120800,grossmont college,CA,920201799,Public,122,335877,257610,0,0,0,1158,359921,591067,CA,Region 6 (Santa Clara),El Cajon,CA,7134
367,117100,harvey mudd college,CA,917115990,Private/Non-Profit,133,73213,86699,111,0,511937,86,122804,163739,CA,Region 5R (San Francisco),Claremont,CA,63860
368,4228100,high desert medical college,CA,935341134,Proprietary,6,11188,13204,0,0,0,201,15120,18028,CA,Region 7R (Contra Costa),Lancaster,CA,40794
371,118300,holy names university,CA,946191699,Private/Non-Profit,77,143473,143474,0,0,0,97,85553,86640,CA,Region 9R (San Mateo),Oakland,CA,48896
373,125200,hope international university,CA,928313104,Private/Non-Profit,62,93505,124673,0,0,0,63,55211,73615,CA,Region 10,Fullerton,CA,38119
374,114900,humboldt state university,CA,955218299,Public,375,581224,707619,163,0,486293,280,292435,374067,CA,Region 5R (San Francisco),Arcata,CA,22287
378,121400,imperial valley college,CA,922519787,Public,167,385789,511528,0,0,0,593,256347,275200,CA,Region 4R,Imperial,CA,9529
384,4134700,international professional school of bodywork,CA,921231520,Proprietary,2,8005,3443,0,0,0,0,0,0,CA,Region 7R (Contra Costa),San Diego,CA,22886
385,2539500,irvine valley college,CA,926184399,Public,53,131850,125891,0,0,0,180,138873,115875,CA,Region 16R (San Diego),Irvine,CA,17407
